sku_id,period,qty_total,category_id
746436995,2025-03-17,-0.1182370901747675,672241
746436995,2025-03-24,1.389249660095038,672241
746436995,2025-03-31,0.3966361731429636,672241
746436995,2025-04-07,-0.09607758028713284,672241
746436995,2025-04-14,0.4108510841843311,672241
746436995,2025-04-21,-0.08223057251631741,672241
746436995,2025-04-28,-0.0755782367357192,672241
746436995,2025-05-05,0.4308039345776255,672241
746436995,2025-05-12,-0.06282759563130819,672241
746436995,2025-05-19,-0.05672924595325923,672241
746436995,2025-05-26,-0.050854225610080545,672241
746436995,2025-06-02,-0.04512289419050941,672241
746436995,2025-06-09,-0.039582820687946524,672241
746436995,2025-06-16,-0.03423272939196856,672241
2709580011,2025-03-10,0.8854669342562446,672241
2709580011,2025-03-17,0.38556414367651826,672241
2709580011,2025-03-24,-0.11434511148165016,672241
2709580011,2025-03-31,0.8857839220211252,672241
2709580011,2025-04-07,-0.11407976714371848,672241
2709580011,2025-04-14,-0.11398415502270037,672241
2709580011,2025-04-21,-0.1139267716225838,672241
2709580011,2025-04-28,-0.6138067586820932,672241
2709580011,2025-05-05,-0.11358624873525774,672241
2709580011,2025-05-12,-0.11336178948188946,672241
2709580011,2025-05-19,0.8867636330375213,672241
2709580011,2025-05-26,0.8867372541007448,672241
2709580011,2025-06-02,0.8866048306603738,672241
2709580011,2025-06-09,-0.113447295306847,672241
2709580011,2025-06-16,-0.11328867696710998,672241
2709580215,2025-03-10,0.06237110786297012,672241
2709580215,2025-03-17,0.06246873158106653,672241
2709580215,2025-03-24,0.06256299200764986,672241
2709580215,2025-03-31,1.0626643415113661,672241
2709580215,2025-04-07,0.5627443567065438,672241
2709580215,2025-04-14,0.06281640688535889,672241
2709580215,2025-04-21,0.06288092671642698,672241
2709580215,2025-04-28,0.06292869685228525,672241
2709580215,2025-05-05,0.5629690058075978,672241
2709580215,2025-05-12,0.562994022503037,672241
2709580215,2025-05-19,2.0630379733188997,672241
2709580215,2025-05-26,0.06305669695343724,672241
2709580215,2025-06-02,0.0630985125493086,672241
2709580215,2025-06-09,1.5631160694920432,672241
2709580215,2025-06-16,0.5631543413431945,672241
2787887686,2025-03-10,-0.8941172085489435,672241
2787887686,2025-03-17,-0.8938350493554426,672241
2787887686,2025-03-24,-0.8937781680601321,672241
2787887686,2025-03-31,-0.8938750222084223,672241
2787887686,2025-04-07,-0.8939739560085944,672241
2787887686,2025-04-14,-0.8940005178745418,672241
2787887686,2025-04-21,-0.893971130601622,672241
2787887686,2025-04-28,-0.8939660735582866,672241
2787887686,2025-05-05,-0.894062503167017,672241
2787887686,2025-05-12,-0.8941819951661484,672241
2787887686,2025-05-19,-0.8941733900892379,672241
2787887686,2025-05-26,-0.8943144465083206,672241
2787887686,2025-06-02,4.605891295824804,672241
2787887686,2025-06-09,1.6055633159943303,672241
2787887686,2025-06-16,-0.8946703166312912,672241
3022776581,2025-03-10,-0.23896682777269654,672241
3022776581,2025-03-17,0.2609669671204035,672241
3022776581,2025-03-24,0.2609447599859527,672241
3022776581,2025-03-31,0.760932340335352,672241
3022776581,2025-04-07,-0.2390932821558037,672241
3022776581,2025-04-14,0.2608919744703529,672241
3022776581,2025-04-21,0.260899041251731,672241
3022776581,2025-04-28,0.26087808727682876,672241
3022776581,2025-05-05,1.2609020932610173,672241
3022776581,2025-05-12,0.26088942598001486,672241
3022776581,2025-05-19,0.2608983564466423,672241
3022776581,2025-05-26,-0.2390915348673714,672241
3022776581,2025-06-02,0.26091947716605995,672241
3022776581,2025-06-09,-0.23902522526178813,672241
3022776581,2025-06-16,-0.23897626550606596,672241
3022776731,2025-03-10,0.40429959481290634,672241
3022776731,2025-03-17,0.40455368971238714,672241
3022776731,2025-03-24,0.4048694199065167,672241
3022776731,2025-03-31,0.40521390470897284,672241
3022776731,2025-04-07,-0.0955192805566519,672241
3022776731,2025-04-14,-0.09520923280805449,672241
3022776731,2025-04-21,0.4061410756550129,672241
3022776731,2025-04-28,-0.09468712322928219,672241
3022776731,2025-05-05,-0.09446725908880879,672241
3022776731,2025-05-12,-0.09429880021933876,672241
3022776731,2025-05-19,0.40691906808743783,672241
3022776731,2025-05-26,-0.09388839797003756,672241
3022776731,2025-06-02,-0.0937534182970344,672241
3022776731,2025-06-09,-0.09363254750107988,672241
3022776731,2025-06-16,-0.0935434920109964,672241
3238598023,2025-03-10,0.3604891442924518,672241
3238598023,2025-03-17,1.3481434198753537,672241
3238598023,2025-03-24,-0.16433682080171313,672241
3238598023,2025-03-31,-0.17633553051575984,672241
3238598023,2025-04-07,-0.18809885078151123,672241
3238598023,2025-04-14,-0.1996221634799188,672241
3238598023,2025-04-21,-0.2109021366921611,672241
3238598023,2025-04-28,-0.22193814842353102,672241
3238598023,2025-05-05,-0.2327281505412971,672241
3238598023,2025-05-12,-0.24327143710374505,672241
3238598023,2025-05-19,0.2464956668961789,672241
3238598023,2025-05-26,-0.26363246206056157,672241
3238598023,2025-06-02,-0.2734445994378847,672241
3238598023,2025-06-09,-0.28301335107468006,672241
3238598023,2025-06-16,0.20762257194944966,672241
3252722291,2025-03-10,-0.12218918078488242,672241
3252722291,2025-03-17,-0.12213062523722688,672241
3252722291,2025-03-24,-0.1220886882146542,672241
3252722291,2025-03-31,-0.12206551624250095,672241
3252722291,2025-04-07,-0.1220571940571667,672241
3252722291,2025-04-14,-0.12205762731553,672241
3252722291,2025-04-21,-0.12205799631145033,672241
3252722291,2025-04-28,-0.12204758112563571,672241
3252722291,2025-05-05,0.3779307337021608,672241
3252722291,2025-05-12,-0.12200409327368343,672241
3252722291,2025-05-19,-0.12196487916295069,672241
3252722291,2025-05-26,-0.12191937751293885,672241
3252722291,2025-06-02,-0.12185474697584342,672241
3252722291,2025-06-09,-0.1217845447433996,672241
3252722291,2025-06-16,-0.12171568022103944,672241
3576081009,2025-03-10,-0.10900103234857875,672241
3576081009,2025-03-17,-0.10934129006175203,672241
3576081009,2025-03-24,-0.10937160474890666,672241
3576081009,2025-03-31,-0.10939572202886635,672241
3576081009,2025-04-07,-0.10941403432009937,672241
3576081009,2025-04-14,-0.10942685322437515,672241
3576081009,2025-04-21,0.3838153842301521,672241
3576081009,2025-04-28,-0.10943463138048477,672241
3576081009,2025-05-05,-0.10942258916410688,672241
3576081009,2025-05-12,-0.10928525813374375,672241
3576081009,2025-05-19,-0.1091447021118796,672241
3576081009,2025-05-26,-0.10888018615123063,672241
3576081009,2025-06-02,-0.10885727941827439,672241
3576081009,2025-06-09,-0.10877305084051808,672241
3576081009,2025-06-16,-0.1086885808236752,672241
3577564803,2025-03-10,4.924472951902649,672241
3577564803,2025-03-17,4.9245173201643535,672241
3577564803,2025-03-24,3.4245592410723313,672241
3577564803,2025-03-31,5.425031858988674,672241
3577564803,2025-04-07,3.4251895722226084,672241
3577564803,2025-04-14,5.425728479235937,672241
3577564803,2025-04-21,3.425917451333917,672241
3577564803,2025-04-28,3.9262611786999044,672241
3577564803,2025-05-05,3.926522042223679,672241
3577564803,2025-05-12,2.926545355667455,672241
3577564803,2025-05-19,5.926892793078065,672241
3577564803,2025-05-26,5.426896074806636,672241
3577564803,2025-06-02,4.4269865028936914,672241
3577564803,2025-06-09,3.927041565486765,672241
3577564803,2025-06-16,4.927130172410971,672241
3691275758,2025-03-10,-0.0918026919314331,672241
3691275758,2025-03-17,0.40259798534174096,672241
3691275758,2025-03-24,-0.10288236187233989,672241
3691275758,2025-03-31,-0.10829144704681562,672241
3691275758,2025-04-07,0.3863591238738783,672241
3691275758,2025-04-14,0.38110564740948033,672241
3691275758,2025-04-21,-0.12404055798685218,672241
3691275758,2025-04-28,0.3708614519216671,672241
3691275758,2025-05-05,0.36590402948112066,672241
3691275758,2025-05-12,0.36100391667796733,672241
3691275758,2025-05-19,-0.1438388747627188,672241
3691275758,2025-05-26,-0.14858723160713844,672241
3691275758,2025-06-02,0.3467710909944563,672241
3691275758,2025-06-09,-0.1578150532508097,672241
3691275758,2025-06-16,-0.16230511553390087,672241
3692477582,2025-03-10,0.015370158286874727,672241
3692477582,2025-03-17,0.015375731276890167,672241
3692477582,2025-03-24,0.015381120868172997,672241
3692477582,2025-03-31,0.015386289869256026,672241
3692477582,2025-04-07,0.015391218081753297,672241
3692477582,2025-04-14,0.015397160074525164,672241
3692477582,2025-04-21,0.5154698184876213,672241
3692477582,2025-04-28,0.015410359109013012,672241
3692477582,2025-05-05,0.015417607845106547,672241
3692477582,2025-05-12,0.015424613731538327,672241
3692477582,2025-05-19,0.015431377747437532,672241
3692477582,2025-05-26,0.015440447319986325,672241
3692477582,2025-06-02,0.015446776707028327,672241
3692477582,2025-06-09,1.015586966712157,672241
3692477582,2025-06-16,0.015463267990118525,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.15546713892236075,672241
3867746102,2025-03-17,0.15558919457750547,672241
3867746102,2025-03-24,0.15562340426372545,672241
3867746102,2025-03-31,0.15556984099404422,672241
3867746102,2025-04-07,0.155700003653719,672241
3867746102,2025-04-14,0.15592352513308494,672241
3867746102,2025-04-21,0.1561501968149278,672241
3867746102,2025-04-28,0.15628970538015974,672241
3867746102,2025-05-05,0.15634222623741434,672241
3867746102,2025-05-12,0.15648871251965366,672241
3867746102,2025-05-19,0.15672931414581634,672241
3867746102,2025-05-26,0.1562503766153705,672241
3867746102,2025-06-02,0.15640831921876164,672241
3867746102,2025-06-09,0.6558852567296827,672241
3867746102,2025-06-16,0.15528022949786036,672241
3880204628,2025-03-10,-0.03983215506944782,672241
3880204628,2025-03-17,-0.046046222390677745,672241
3880204628,2025-03-24,-0.05217759917320307,672241
3880204628,2025-03-31,-0.05822617640493486,672241
3880204628,2025-04-07,-0.06419173679390874,672241
3880204628,2025-04-14,-0.07007402072280643,672241
3880204628,2025-04-21,-0.07587281051351896,672241
3880204628,2025-04-28,-0.081587961945208,672241
3880204628,2025-05-05,-0.08721964148607465,672241
3880204628,2025-05-12,-0.092767384158718,672241
3880204628,2025-05-19,-0.09823129321927879,672241
3880204628,2025-05-26,-0.10360969789082902,672241
3880204628,2025-06-02,-0.10890580578403931,672241
3880204628,2025-06-09,-0.11411766521388944,672241
3880204628,2025-06-16,-0.11924535861580514,672241
3926767355,2025-03-10,-0.015344847990223509,672241
3926767355,2025-03-17,-0.01534573043737536,672241
3926767355,2025-03-24,-0.015352292281648666,672241
3926767355,2025-03-31,-0.015358721464230007,672241
3926767355,2025-04-07,-0.015360679891872397,672241
3926767355,2025-04-14,-0.015367921091720277,672241
3926767355,2025-04-21,-0.0153706566219394,672241
3926767355,2025-04-28,-0.015394470457012088,672241
3926767355,2025-05-05,-0.015424472483229923,672241
3926767355,2025-05-12,-0.015428403864360257,672241
3926767355,2025-05-19,-0.01543321539384182,672241
3926767355,2025-05-26,-0.015427788509451562,672241
3926767355,2025-06-02,-0.0154339767639734,672241
3926767355,2025-06-09,-0.015440478922040951,672241
3926767355,2025-06-16,-0.015447843377953324,672241
4079053893,2025-03-10,-0.4592287423769767,672241
4079053893,2025-03-17,-0.0061479724344449815,672241
4079053893,2025-03-24,-0.5525768934131308,672241
4079053893,2025-03-31,-0.09863272322030381,672241
4079053893,2025-04-07,0.3557528991296617,672241
4079053893,2025-04-14,-0.18936691059366279,672241
4079053893,2025-04-21,-0.2340854870018755,672241
4079053893,2025-04-28,-0.2783681758608392,672241
4079053893,2025-05-05,-0.8221876827738117,672241
4079053893,2025-05-12,-0.865602824917169,672241
4079053893,2025-05-19,-0.9085797591913032,672241
4079053893,2025-05-26,-0.9511658677175171,672241
4079053893,2025-06-02,0.006851446016952423,672241
4079053893,2025-06-09,-1.0349059425890321,672241
4079053893,2025-06-16,-1.0761215148202559,672241
4166277217,2025-03-10,3.8441518979952254,672241
4166277217,2025-03-17,2.844294179799822,672241
4166277217,2025-03-24,4.344703937582908,672241
4166277217,2025-03-31,5.34497724716311,672241
4166277217,2025-04-07,5.845349571949331,672241
4166277217,2025-04-14,4.34529273738057,672241
4166277217,2025-04-21,5.345618019050942,672241
4166277217,2025-04-28,5.345794248312036,672241
4166277217,2025-05-05,4.345558612950523,672241
4166277217,2025-05-12,5.845698807782254,672241
4166277217,2025-05-19,6.345921771955652,672241
4166277217,2025-05-26,5.845770785618717,672241
4166277217,2025-06-02,5.345671703009916,672241
4166277217,2025-06-09,10.345899032009747,672241
4166277217,2025-06-16,4.846124135387356,672241
4203509252,2025-03-10,0.22366725512524338,672241
4203509252,2025-03-17,1.223636517575882,672241
4203509252,2025-03-24,1.2236074053864834,672241
4203509252,2025-03-31,0.7235852821466047,672241
4203509252,2025-04-07,1.2235679497507066,672241
4203509252,2025-04-14,0.22354882602753046,672241
4203509252,2025-04-21,1.2235325681015374,672241
4203509252,2025-04-28,0.22351839865891276,672241
4203509252,2025-05-05,0.22350712221001423,672241
4203509252,2025-05-12,0.22349188210471355,672241
4203509252,2025-05-19,0.22347849562144145,672241
4203509252,2025-05-26,1.7234592810700449,672241
4203509252,2025-06-02,0.7234326930212573,672241
4203509252,2025-06-09,0.22341278996943192,672241
4203509252,2025-06-16,1.2234076121633661,672241
4233243369,2025-03-10,0.14425748790271492,672241
4233243369,2025-03-17,0.1442408591962393,672241
4233243369,2025-03-24,0.14411067308970726,672241
4233243369,2025-03-31,0.6439466437273115,672241
4233243369,2025-04-07,0.6438315170939236,672241
4233243369,2025-04-14,0.14387262879784324,672241
4233243369,2025-04-21,0.6441726661600689,672241
4233243369,2025-04-28,0.6444712091359419,672241
4233243369,2025-05-05,0.14427862447252537,672241
4233243369,2025-05-12,8.144243787092405,672241
4233243369,2025-05-19,8.144324934818362,672241
4233243369,2025-05-26,0.14459943294343236,672241
4233243369,2025-06-02,0.14499300711647423,672241
4233243369,2025-06-09,0.1449036765565626,672241
4233243369,2025-06-16,0.14481460670623852,672241
4244979510,2025-03-10,7.505929504325604e-05,672241
4244979510,2025-03-17,0.00016406059654383576,672241
4244979510,2025-03-24,0.00018396963722344672,672241
4244979510,2025-03-31,0.0001413962524167145,672241
4244979510,2025-04-07,3.000117318787794,672241
4244979510,2025-04-14,5.500066010695763,672241
4244979510,2025-04-21,5.4999900296217366,672241
4244979510,2025-04-28,3.4999429884022772,672241
4244979510,2025-05-05,2.499882262090484,672241
4244979510,2025-05-12,3.499802871210989,672241
4244979510,2025-05-19,1.4997400709880992,672241
4244979510,2025-05-26,1.499696959778323,672241
4244979510,2025-06-02,1.9996162067957204,672241
4244979510,2025-06-09,-0.00039637512996981705,672241
4244979510,2025-06-16,-0.00042845219562448467,672241
4293110694,2025-03-10,0.031025522454554574,672241
4293110694,2025-03-17,0.031016952515972016,672241
4293110694,2025-03-24,0.03100837862162837,672241
4293110694,2025-03-31,0.03099994564760454,672241
4293110694,2025-04-07,0.03099176261120751,672241
4293110694,2025-04-14,0.030983895703585434,672241
4293110694,2025-04-21,0.0309763990062643,672241
4293110694,2025-04-28,0.030969287803145604,672241
4293110694,2025-05-05,0.030962586500833684,672241
4293110694,2025-05-12,0.030956298710457283,672241
4293110694,2025-05-19,0.030950405796541205,672241
4293110694,2025-05-26,0.030944903861486864,672241
4293110694,2025-06-02,0.030939775310377664,672241
4293110694,2025-06-09,0.030935003580894904,672241
4293110694,2025-06-16,0.030930565358803064,672241
4299736790,2025-03-10,0.004553272604136148,672241
4299736790,2025-03-17,0.004548616147319429,672241
4299736790,2025-03-24,0.0045466524270487245,672241
4299736790,2025-03-31,0.004547665170960152,672241
4299736790,2025-04-07,0.004551748788995381,672241
4299736790,2025-04-14,0.004558773423097878,672241
4299736790,2025-04-21,0.00456825194825455,672241
4299736790,2025-04-28,0.004579350318608167,672241
4299736790,2025-05-05,0.00459076673351317,672241
4299736790,2025-05-12,0.004600675700083639,672241
4299736790,2025-05-19,0.004606729896902868,672241
4299736790,2025-05-26,0.004600425312936189,672241
4299736790,2025-06-02,0.5046271946906953,672241
4299736790,2025-06-09,0.00461834686563815,672241
4299736790,2025-06-16,0.004632836894956471,672241
4299740219,2025-03-10,4.037017778948223,672241
4299740219,2025-03-17,4.037031719194813,672241
4299740219,2025-03-24,4.0370776041378,672241
4299740219,2025-03-31,4.03705213596014,672241
4299740219,2025-04-07,4.037014809323954,672241
4299740219,2025-04-14,4.036975944350923,672241
4299740219,2025-04-21,4.036881769630729,672241
4299740219,2025-04-28,4.036849194767516,672241
4299740219,2025-05-05,4.036749792471124,672241
4299740219,2025-05-12,4.036612981811686,672241
4299740219,2025-05-19,4.036446199308103,672241
4299740219,2025-05-26,4.034619967915084,672241
4299740219,2025-06-02,7.037864799387131,672241
4299740219,2025-06-09,5.535739337373511,672241
4299740219,2025-06-16,7.0373106615508245,672241
4391268112,2025-03-10,1.4668338637272365,672241
4391268112,2025-03-17,1.4668298568273412,672241
4391268112,2025-03-24,1.466805342394916,672241
4391268112,2025-03-31,1.4667601056613633,672241
4391268112,2025-04-07,1.466721877293767,672241
4391268112,2025-04-14,1.466696674852133,672241
4391268112,2025-04-21,1.4666805454431766,672241
4391268112,2025-04-28,1.4666679445533042,672241
4391268112,2025-05-05,1.4666542586794131,672241
4391268112,2025-05-12,1.466637831349167,672241
4391268112,2025-05-19,1.466616105772946,672241
4391268112,2025-05-26,1.4665963364751158,672241
4391268112,2025-06-02,1.4665768321844042,672241
4391268112,2025-06-09,1.4665634044761267,672241
4391268112,2025-06-16,1.4665511765356634,672241
4396560443,2025-03-10,0.49367262198792555,672241
4396560443,2025-03-17,0.4936809516771946,672241
4396560443,2025-03-24,0.4936856821467255,672241
4396560443,2025-03-31,0.49368570379780674,672241
4396560443,2025-04-07,0.49368891538459053,672241
4396560443,2025-04-14,0.49369575975874713,672241
4396560443,2025-04-21,0.49370221933566105,672241
4396560443,2025-04-28,0.49371462008581846,672241
4396560443,2025-05-05,0.4937332903381381,672241
4396560443,2025-05-12,0.49375835807728163,672241
4396560443,2025-05-19,0.49379292067310643,672241
4396560443,2025-05-26,0.49376879131173573,672241
4396560443,2025-06-02,0.49379720173673886,672241
4396560443,2025-06-09,0.4938144350338766,672241
4396560443,2025-06-16,0.4938209166045954,672241
4475480724,2025-03-10,6.440871824011349,672241
4475480724,2025-03-17,6.440914547040746,672241
4475480724,2025-03-24,6.440870838930811,672241
4475480724,2025-03-31,6.440758688733434,672241
4475480724,2025-04-07,6.440663782001082,672241
4475480724,2025-04-14,6.4405985081871675,672241
4475480724,2025-04-21,6.440541385063234,672241
4475480724,2025-04-28,6.440500948264003,672241
4475480724,2025-05-05,6.440499449314797,672241
4475480724,2025-05-12,6.440525253155332,672241
4475480724,2025-05-19,6.440536180279569,672241
4475480724,2025-05-26,6.440596655594422,672241
4475480724,2025-06-02,6.440473503638451,672241
4475480724,2025-06-09,6.440264600888192,672241
4475480724,2025-06-16,6.440028950594628,672241
4475481627,2025-03-10,1.720768526152336,672241
4475481627,2025-03-17,1.7551378690932071,672241
4475481627,2025-03-24,1.788451567996254,672241
4475481627,2025-03-31,1.8207936433578522,672241
4475481627,2025-04-07,1.85224053276702,672241
4475481627,2025-04-14,1.8828630449050694,672241
4475481627,2025-04-21,1.912727165045311,672241
4475481627,2025-04-28,1.9418956334438375,672241
4475481627,2025-05-05,1.9704296175931206,672241
4475481627,2025-05-12,1.998389790303396,672241
4475481627,2025-05-19,2.0258387427374416,672241
4475481627,2025-05-26,2.0528461391296067,672241
4475481627,2025-06-02,2.079484862494153,672241
4475481627,2025-06-09,2.1058356313838758,672241
4475481627,2025-06-16,2.131988938922024,672241
4475482043,2025-03-10,0.13745350462373745,672241
4475482043,2025-03-17,0.14175800566373445,672241
4475482043,2025-03-24,0.14601935648130812,672241
4475482043,2025-03-31,0.15023734614781578,672241
4475482043,2025-04-07,0.15441179860254628,672241
4475482043,2025-04-14,0.15854254861864198,672241
4475482043,2025-04-21,0.16262944091700315,672241
4475482043,2025-04-28,0.16667232898670303,672241
4475482043,2025-05-05,0.17067221956322856,672241
4475482043,2025-05-12,0.17462790105722983,672241
4475482043,2025-05-19,0.17853819824630995,672241
4475482043,2025-05-26,0.1824018748732042,672241
4475482043,2025-06-02,0.18622320098747042,672241
4475482043,2025-06-09,0.1899998222986707,672241
4475482043,2025-06-16,0.19373163488936374,672241
4486038235,2025-03-10,0.3133817440321553,672241
4486038235,2025-03-17,0.31342140932884266,672241
4486038235,2025-03-24,0.3134844009974149,672241
4486038235,2025-03-31,0.31354585910973404,672241
4486038235,2025-04-07,0.31356336090128945,672241
4486038235,2025-04-14,0.3135285295170679,672241
4486038235,2025-04-21,0.31346561172296605,672241
4486038235,2025-04-28,0.31340586953337135,672241
4486038235,2025-05-05,0.31336405017345115,672241
4486038235,2025-05-12,0.3133427277198682,672241
4486038235,2025-05-19,0.31333646216822497,672241
4486038235,2025-05-26,0.31333008829861275,672241
4486038235,2025-06-02,0.3133030549700403,672241
4486038235,2025-06-09,0.31325638425874297,672241
4486038235,2025-06-16,0.3132030630939912,672241
4486038328,2025-03-10,0.5447089494559108,672241
4486038328,2025-03-17,0.5619855189535339,672241
4486038328,2025-03-24,0.5790819527359714,672241
4486038328,2025-03-31,0.5959971237982116,672241
4486038328,2025-04-07,0.6127320009626431,672241
4486038328,2025-04-14,0.6292873585077975,672241
4486038328,2025-04-21,0.6456618195600716,672241
4486038328,2025-04-28,0.6618593714474049,672241
4486038328,2025-05-05,0.6778786507434561,672241
4486038328,2025-05-12,0.6937186846702731,672241
4486038328,2025-05-19,0.7093861011965854,672241
4486038328,2025-05-26,0.7248575325748199,672241
4486038328,2025-06-02,0.740163761379351,672241
4486038328,2025-06-09,0.7552880251994227,672241
4486038328,2025-06-16,0.7702309020484908,672241
4486038387,2025-03-10,0.24361990310690715,672241
4486038387,2025-03-17,0.24359917135917553,672241
4486038387,2025-03-24,0.24357415742089877,672241
4486038387,2025-03-31,0.24355554569234295,672241
4486038387,2025-04-07,0.24354916384147773,672241
4486038387,2025-04-14,0.24355027279688485,672241
4486038387,2025-04-21,0.24354879320390632,672241
4486038387,2025-04-28,0.24353866222506104,672241
4486038387,2025-05-05,0.2435248123125079,672241
4486038387,2025-05-12,0.24352046186711945,672241
4486038387,2025-05-19,0.24352966118474068,672241
4486038387,2025-05-26,0.2435103387092253,672241
4486038387,2025-06-02,0.2435418368101231,672241
4486038387,2025-06-09,0.2435731769560502,672241
4486038387,2025-06-16,0.2435980882792025,672241
4636511797,2025-03-10,1.0002495010425403,672241
4636511797,2025-03-17,1.0005409341258575,672241
4636511797,2025-03-24,1.0008462507111133,672241
4636511797,2025-03-31,1.0010878000810428,672241
4636511797,2025-04-07,1.001193785014055,672241
4636511797,2025-04-14,1.001297689175346,672241
4636511797,2025-04-21,1.001424902830725,672241
4636511797,2025-04-28,1.0014496158373878,672241
4636511797,2025-05-05,1.0013902917368895,672241
4636511797,2025-05-12,1.0013289794057803,672241
4636511797,2025-05-19,1.0012386539864828,672241
4636511797,2025-05-26,1.0010693372483477,672241
4636511797,2025-06-02,1.0008148888810737,672241
4636511797,2025-06-09,1.0004890600496625,672241
4636511797,2025-06-16,1.0001225172857517,672241
4709870548,2025-03-10,1.5365057299894482,672241
4709870548,2025-03-17,1.5365563967627336,672241
4709870548,2025-03-24,1.5365791253935954,672241
4709870548,2025-03-31,1.5366035344729725,672241
4709870548,2025-04-07,1.536627431990548,672241
4709870548,2025-04-14,1.5366438185908144,672241
4709870548,2025-04-21,1.536651849496808,672241
4709870548,2025-04-28,1.536656200064848,672241
4709870548,2025-05-05,1.536664486544751,672241
4709870548,2025-05-12,1.536682009726891,672241
4709870548,2025-05-19,1.536711708168113,672241
4709870548,2025-05-26,1.5367522414656574,672241
4709870548,2025-06-02,1.5367989571721055,672241
4709870548,2025-06-09,1.5368459657209537,672241
4709870548,2025-06-16,1.5368872745338977,672241
4723833696,2025-03-10,0.14065026948627546,672241
4723833696,2025-03-17,0.14049579822557345,672241
4723833696,2025-03-24,0.6402996528189027,672241
4723833696,2025-03-31,1.1402183436176934,672241
4723833696,2025-04-07,0.6401089227313883,672241
4723833696,2025-04-14,1.140296961432703,672241
4723833696,2025-04-21,7.6400905756010635,672241
4723833696,2025-04-28,-0.35951346455852695,672241
4723833696,2025-05-05,1.140608343446701,672241
4723833696,2025-05-12,2.1409009934217234,672241
4723833696,2025-05-19,-0.3589557627252933,672241
4723833696,2025-05-26,0.14132622146188778,672241
4723833696,2025-06-02,2.6414599832179957,672241
4723833696,2025-06-09,7.641450365584113,672241
4723833696,2025-06-16,2.6416138423427884,672241
4723910471,2025-03-10,1.8441801970956022,672241
