sku_id,category_id,period,qty_total
599703217,672241,2025-01-27,2.3652688225221405
599703217,672241,2025-02-03,1.8652232587593294
599703217,672241,2025-02-10,1.3652041412741216
599703217,672241,2025-02-17,2.8652015150815893
599703217,672241,2025-02-24,0.8651860668433553
599703217,672241,2025-03-03,4.365210083170515
746436995,672241,2024-11-25,0.35853094963429977
746436995,672241,2024-12-02,-0.11944288617217935
746436995,672241,2024-12-09,-0.09769738248223947
746436995,672241,2024-12-16,-0.07622970903223958
746436995,672241,2024-12-23,-0.05503792216848469
746436995,672241,2024-12-30,1.4658766822200524
746436995,672241,2025-01-06,0.9865157234698788
746436995,672241,2025-01-13,0.00687992559319317
746436995,672241,2025-01-20,0.5269713285261057
746436995,672241,2025-01-27,0.04679376708852451
746436995,672241,2025-02-03,0.06634729052693461
746436995,672241,2025-02-10,0.08563371901169264
746436995,672241,2025-02-17,0.6046525776419311
746436995,672241,2025-02-24,0.6234042043998052
746436995,672241,2025-03-03,0.14188893003621955
2709580011,672241,2024-11-25,1.269215498588934
2709580011,672241,2024-12-02,1.269213570335793
2709580011,672241,2024-12-09,1.2692097649971998
2709580011,672241,2024-12-16,1.2692072289519685
2709580011,672241,2024-12-23,1.269204010673577
2709580011,672241,2024-12-30,1.2692027513936348
2709580011,672241,2025-01-06,1.2692013367008501
2709580011,672241,2025-01-13,1.2692016177322594
2709580011,672241,2025-01-20,1.2692023356017197
2709580011,672241,2025-01-27,1.269204442044913
2709580011,672241,2025-02-03,1.7692036414864805
2709580011,672241,2025-02-10,1.2692087957002065
2709580011,672241,2025-02-17,1.769209154263343
2709580011,672241,2025-02-24,1.7692113073621762
2709580011,672241,2025-03-03,2.769218753931577
2709580215,672241,2024-11-25,2.065684177291898
2709580215,672241,2024-12-02,1.065872683703613
2709580215,672241,2024-12-09,1.5657870800572509
2709580215,672241,2024-12-16,1.5659586248763306
2709580215,672241,2024-12-23,1.0658824002259795
2709580215,672241,2024-12-30,1.5659917467354751
2709580215,672241,2025-01-06,1.0659368818639865
2709580215,672241,2025-01-13,1.0659690036497165
2709580215,672241,2025-01-20,1.0660033612855166
2709580215,672241,2025-01-27,1.0660385055366233
2709580215,672241,2025-02-03,1.0660690141753177
2709580215,672241,2025-02-10,1.0660723737843316
2709580215,672241,2025-02-17,1.0660711583273783
2709580215,672241,2025-02-24,1.0660838373023043
2709580215,672241,2025-03-03,1.5661750322227257
2787887686,672241,2024-11-25,1.6735275396204194
2787887686,672241,2024-12-02,4.673750320468776
2787887686,672241,2024-12-09,-3.326387432489745
2787887686,672241,2024-12-16,-2.82600665402002
2787887686,672241,2024-12-23,-3.3260655616254953
2787887686,672241,2024-12-30,-3.326281567582484
2787887686,672241,2025-01-06,-3.326364906131164
2787887686,672241,2025-01-13,-3.326363348648524
2787887686,672241,2025-01-20,-3.3262971949743187
2787887686,672241,2025-01-27,-3.3262043006581514
2787887686,672241,2025-02-03,-3.3261361951717845
2787887686,672241,2025-02-10,-2.8261483907528
2787887686,672241,2025-02-17,-3.326004062586524
2787887686,672241,2025-02-24,-0.8258781310668983
2787887686,672241,2025-03-03,-2.825620354687579
3022776581,672241,2024-11-25,1.6181612139658812
3022776581,672241,2024-12-02,0.6181187047374654
3022776581,672241,2024-12-09,0.6182930586371772
3022776581,672241,2024-12-16,0.6183833580705113
3022776581,672241,2024-12-23,0.6184333696883985
3022776581,672241,2024-12-30,0.6183421083495326
3022776581,672241,2025-01-06,0.6182347684574143
3022776581,672241,2025-01-13,0.6181153274247474
3022776581,672241,2025-01-20,1.1179641503124407
3022776581,672241,2025-01-27,0.6177696094054594
3022776581,672241,2025-02-03,0.6175837558197085
3022776581,672241,2025-02-10,1.6173419058288951
3022776581,672241,2025-02-17,0.6170602409260015
3022776581,672241,2025-02-24,0.616790567240799
3022776581,672241,2025-03-03,1.616559657886778
3022776731,672241,2024-11-25,0.38634839505867513
3022776731,672241,2024-12-02,-0.11378788626909517
3022776731,672241,2024-12-09,-0.11389370360201373
3022776731,672241,2024-12-16,-0.11398688707919213
3022776731,672241,2024-12-23,-0.11406835798305126
3022776731,672241,2024-12-30,0.3858804999232217
3022776731,672241,2025-01-06,0.38577861505256184
3022776731,672241,2025-01-13,-0.11425942862110136
3022776731,672241,2025-01-20,-0.11430617010359448
3022776731,672241,2025-01-27,0.385673943752521
3022776731,672241,2025-02-03,0.38559984443206796
3022776731,672241,2025-02-10,-0.11441315425529686
3022776731,672241,2025-02-17,0.385542473044516
3022776731,672241,2025-02-24,0.3855636134482724
3022776731,672241,2025-03-03,0.38555366589761775
3238598023,672241,2024-11-25,-0.1497839548009965
3238598023,672241,2024-12-02,-0.17447596920490294
3238598023,672241,2024-12-09,-0.19887527781315867
3238598023,672241,2024-12-16,-0.22298183267282923
3238598023,672241,2024-12-23,0.25320093680366257
3238598023,672241,2024-12-30,0.7296735760447154
3238598023,672241,2025-01-06,-0.29355624279772624
3238598023,672241,2025-01-13,0.18349622143356925
3238598023,672241,2025-01-20,-0.3391544974655021
3238598023,672241,2025-01-27,-0.36151643210606926
3238598023,672241,2025-02-03,-0.383586063380713
3238598023,672241,2025-02-10,-0.4053633404798843
3238598023,672241,2025-02-17,-0.4268481148016933
3238598023,672241,2025-02-24,0.051956335275396226
3238598023,672241,2025-03-03,0.531051014945199
3252722291,672241,2024-11-25,-0.2284843517054984
3252722291,672241,2024-12-02,0.2715292499845087
3252722291,672241,2024-12-09,-0.2285380973942708
3252722291,672241,2024-12-16,-0.2285303812171048
3252722291,672241,2024-12-23,-0.22849625180680405
3252722291,672241,2024-12-30,-0.22846917233231825
3252722291,672241,2025-01-06,-0.22845014226243748
3252722291,672241,2025-01-13,-0.22843237179512282
3252722291,672241,2025-01-20,0.2716048343458734
3252722291,672241,2025-01-27,-0.2283861997889475
3252722291,672241,2025-02-03,-0.2283684529766008
3252722291,672241,2025-02-10,-0.22836670663551853
3252722291,672241,2025-02-17,-0.2283780287049589
3252722291,672241,2025-02-24,0.2716248893631363
3252722291,672241,2025-03-03,-0.22839594897174298
3576081009,672241,2024-11-25,-0.05768829728743502
3576081009,672241,2024-12-02,-0.0576885560189226
3576081009,672241,2024-12-09,0.44230858395564576
3576081009,672241,2024-12-16,-0.057688892094318794
3576081009,672241,2024-12-23,-0.057689043369608645
3576081009,672241,2024-12-30,-0.0576890514900215
3576081009,672241,2025-01-06,0.4423134604527269
3576081009,672241,2025-01-13,-0.05768926925071202
3576081009,672241,2025-01-20,-0.057689326052479534
3576081009,672241,2025-01-27,0.9423054480044766
3576081009,672241,2025-02-03,-0.05768923551741846
3576081009,672241,2025-02-10,-0.05768901118856108
3576081009,672241,2025-02-17,0.44231375976698983
3576081009,672241,2025-02-24,-0.05768876136833473
3576081009,672241,2025-03-03,-0.05768860692935256
3577564803,672241,2024-11-25,5.764768686305941
3577564803,672241,2024-12-02,5.860264351934079
3577564803,672241,2024-12-09,5.454476152613229
3577564803,672241,2024-12-16,5.5474669308682545
3577564803,672241,2024-12-23,5.639214482412211
3577564803,672241,2024-12-30,5.729721566829159
3577564803,672241,2025-01-06,7.319062268043454
3577564803,672241,2025-01-13,7.4071084333513175
3577564803,672241,2025-01-20,6.993898067103226
3577564803,672241,2025-01-27,7.579461186834198
3577564803,672241,2025-02-03,6.6638318918636825
3577564803,672241,2025-02-10,7.247018254864341
3577564803,672241,2025-02-17,8.329023607768654
3577564803,672241,2025-02-24,7.409725903191676
3577564803,672241,2025-03-03,6.989225915658133
3691275758,672241,2024-11-25,-0.029964801839143976
3691275758,672241,2024-12-02,-0.0382384286541784
3691275758,672241,2024-12-09,-0.04641357008817906
3691275758,672241,2024-12-16,-0.05448980740617422
3691275758,672241,2024-12-23,0.43752544812920835
3691275758,672241,2024-12-30,-0.07034658390102734
3691275758,672241,2025-01-06,-0.0781268412149852
3691275758,672241,2025-01-13,-0.08580784398908631
3691275758,672241,2025-01-20,0.40660245191669264
3691275758,672241,2025-01-27,-0.10087450053572819
3691275758,672241,2025-02-03,-0.1082599000962207
3691275758,672241,2025-02-10,-0.11554633530654254
3691275758,672241,2025-02-17,-0.12273405609840303
3691275758,672241,2025-02-24,-0.12982283554309793
3691275758,672241,2025-03-03,0.36319455811469314
3692477582,672241,2024-11-25,-0.029008398164308866
3692477582,672241,2024-12-02,-0.028877557496111848
3692477582,672241,2024-12-09,-0.028785324750691184
3692477582,672241,2024-12-16,-0.028727339479431024
3692477582,672241,2024-12-23,-0.02870098603813574
3692477582,672241,2024-12-30,-0.028694513030546487
3692477582,672241,2025-01-06,-0.028702642138130494
3692477582,672241,2025-01-13,-0.028721587473689195
3692477582,672241,2025-01-20,-0.02874797509622025
3692477582,672241,2025-01-27,-0.02877902857710926
3692477582,672241,2025-02-03,-0.02881290818708344
3692477582,672241,2025-02-10,-0.02884788975848722
3692477582,672241,2025-02-17,-0.028882653015689812
3692477582,672241,2025-02-24,-0.028916427728022876
3692477582,672241,2025-03-03,-0.028948301995690748
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.11573685120901961
3867746102,672241,2024-12-02,0.11566251857127835
3867746102,672241,2024-12-09,0.11559546012503613
3867746102,672241,2024-12-16,0.11553422539723344
3867746102,672241,2024-12-23,0.11547733547036611
3867746102,672241,2024-12-30,0.11542573648433457
3867746102,672241,2025-01-06,0.11538050041643262
3867746102,672241,2025-01-13,0.11534014749997973
3867746102,672241,2025-01-20,0.11530454207795113
3867746102,672241,2025-01-27,0.11527365306389517
3867746102,672241,2025-02-03,0.11524603323302351
3867746102,672241,2025-02-10,0.1152240320101954
3867746102,672241,2025-02-17,0.11520625869829941
3867746102,672241,2025-02-24,0.11519135277488848
3867746102,672241,2025-03-03,0.11518022896742228
3880204628,672241,2024-11-25,1.2028409650645289
3880204628,672241,2024-12-02,0.20267535397901715
3880204628,672241,2024-12-09,0.20251086363248016
3880204628,672241,2024-12-16,0.20236168782381153
3880204628,672241,2024-12-23,0.20222900349148698
3880204628,672241,2024-12-30,0.2021138627026064
3880204628,672241,2025-01-06,0.20201664934637648
3880204628,672241,2025-01-13,1.20204618792506
3880204628,672241,2025-01-20,0.20197662004562675
3880204628,672241,2025-01-27,0.20191291650530396
3880204628,672241,2025-02-03,0.20186608570393197
3880204628,672241,2025-02-10,0.20183522374866036
3880204628,672241,2025-02-17,0.20181902951339814
3880204628,672241,2025-02-24,0.20181628387872935
3880204628,672241,2025-03-03,0.20182519570582452
3926767355,672241,2024-11-25,-0.030343011282809057
3926767355,672241,2024-12-02,-0.030159784767981507
3926767355,672241,2024-12-09,-0.029977634209571197
3926767355,672241,2024-12-16,-0.029796984741401633
3926767355,672241,2024-12-23,-0.029617761791287972
3926767355,672241,2024-12-30,-0.029440213300509693
3926767355,672241,2025-01-06,0.47084237548190644
3926767355,672241,2025-01-13,-0.029048653818626036
3926767355,672241,2025-01-20,-0.02895575654820104
3926767355,672241,2025-01-27,0.47124143034955013
3926767355,672241,2025-02-03,-0.028735525964016684
3926767355,672241,2025-02-10,-0.028729311419546044
3926767355,672241,2025-02-17,-0.028725868732744353
3926767355,672241,2025-02-24,-0.028723756038546405
3926767355,672241,2025-03-03,-0.028718935151327674
4079053893,672241,2024-11-25,0.7131059394572035
4079053893,672241,2024-12-02,0.7131517153858474
4079053893,672241,2024-12-09,1.2131516426825868
4079053893,672241,2024-12-16,0.7130570700921747
4079053893,672241,2024-12-23,1.7129920844284394
4079053893,672241,2024-12-30,2.712993550962727
4079053893,672241,2025-01-06,1.2130165977477345
4079053893,672241,2025-01-13,0.7131194808592629
4079053893,672241,2025-01-20,0.7131870554581716
4079053893,672241,2025-01-27,0.7131893743406879
4079053893,672241,2025-02-03,1.713220168511436
4079053893,672241,2025-02-10,0.7131865384905302
4079053893,672241,2025-02-17,0.7131691310845314
4079053893,672241,2025-02-24,1.7131557617783453
4079053893,672241,2025-03-03,2.2131813986163915
4166277217,672241,2024-11-25,3.5683430196599795
4166277217,672241,2024-12-02,3.568111530434109
4166277217,672241,2024-12-09,3.56826198566179
4166277217,672241,2024-12-16,3.568325558086124
4166277217,672241,2024-12-23,3.568294073667113
4166277217,672241,2024-12-30,3.568254288958308
4166277217,672241,2025-01-06,3.568232576452207
4166277217,672241,2025-01-13,3.5682185931124564
4166277217,672241,2025-01-20,3.568182916254082
4166277217,672241,2025-01-27,3.568275700508892
4166277217,672241,2025-02-03,4.068278943474865
4166277217,672241,2025-02-10,4.068424909745686
4166277217,672241,2025-02-17,4.0682874724044105
4166277217,672241,2025-02-24,3.5685320556738955
4166277217,672241,2025-03-03,4.5684204264794195
4203509252,672241,2024-11-25,0.9923886076040287
4203509252,672241,2024-12-02,1.0038773074275953
4203509252,672241,2024-12-09,1.0151154583151998
4203509252,672241,2024-12-16,1.0260942638867727
4203509252,672241,2024-12-23,1.0368049315155778
4203509252,672241,2024-12-30,1.0472410690868703
4203509252,672241,2025-01-06,1.0573985405772874
4203509252,672241,2025-01-13,1.0672744485221792
4203509252,672241,2025-01-20,1.0768678632234625
4203509252,672241,2025-01-27,1.086179340094923
4203509252,672241,2025-02-03,1.0952116339849878
4203509252,672241,2025-02-10,1.1039683272535612
4203509252,672241,2025-02-17,1.1124554390554517
4203509252,672241,2025-02-24,1.1206802835026461
4203509252,672241,2025-03-03,1.1286526358718232
4233243369,672241,2024-11-25,0.6330077715301227
4233243369,672241,2024-12-02,0.6330563651226357
4233243369,672241,2024-12-09,0.6330953660244757
4233243369,672241,2024-12-16,0.6331290676943991
4233243369,672241,2024-12-23,0.6331475164764331
4233243369,672241,2024-12-30,0.6331694116737567
4233243369,672241,2025-01-06,0.6332026679516922
4233243369,672241,2025-01-13,0.633254973006055
4233243369,672241,2025-01-20,0.6333125987320696
4233243369,672241,2025-01-27,0.633358968428749
4233243369,672241,2025-02-03,0.6333711041070238
4233243369,672241,2025-02-10,0.6333351328624591
4233243369,672241,2025-02-17,0.6332439438561275
4233243369,672241,2025-02-24,0.6331137864802912
4233243369,672241,2025-03-03,0.632979173023911
4244979510,672241,2024-11-25,-0.00020828803875494462
4244979510,672241,2024-12-02,-0.0003332862903137057
4244979510,672241,2024-12-09,-0.0004764065498608083
4244979510,672241,2024-12-16,-0.0006664564717248078
4244979510,672241,2024-12-23,-0.0009299374740476818
4244979510,672241,2024-12-30,-0.0011884897776780479
4244979510,672241,2025-01-06,-0.0014353457315182672
4244979510,672241,2025-01-13,-0.0016316332323872418
4244979510,672241,2025-01-20,-0.0017986781075695069
4244979510,672241,2025-01-27,-0.001969359120013392
4244979510,672241,2025-02-03,-0.0021291429158376562
4244979510,672241,2025-02-10,-0.0023174673156326486
4244979510,672241,2025-02-17,-0.0024499978896606045
4244979510,672241,2025-02-24,-0.002543187431139571
4244979510,672241,2025-03-03,-0.002595236648583077
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.0865207289620923
4299736790,672241,2024-12-02,0.08652046438635813
4299736790,672241,2024-12-09,0.0865220339774647
4299736790,672241,2024-12-16,0.08652528937675766
4299736790,672241,2024-12-23,0.08652987306382934
4299736790,672241,2024-12-30,0.0865355938143254
4299736790,672241,2025-01-06,0.08654262626398994
4299736790,672241,2025-01-13,0.08654971080730149
4299736790,672241,2025-01-20,0.08655555378634229
4299736790,672241,2025-01-27,0.08656000481476263
4299736790,672241,2025-02-03,0.08656240480155562
4299736790,672241,2025-02-10,0.08656320584477087
4299736790,672241,2025-02-17,0.08656270037180869
4299736790,672241,2025-02-24,0.08656095158716379
4299736790,672241,2025-03-03,0.08655785427203996
4299740219,672241,2024-11-25,2.460038938105016
4299740219,672241,2024-12-02,2.459971275213726
4299740219,672241,2024-12-09,2.459936375452261
4299740219,672241,2024-12-16,2.459907516062992
4299740219,672241,2024-12-23,2.459868749307995
4299740219,672241,2024-12-30,2.4598231127374355
4299740219,672241,2025-01-06,2.4597805477225707
4299740219,672241,2025-01-13,2.4597451119415505
4299740219,672241,2025-01-20,2.4597182495488967
4299740219,672241,2025-01-27,2.459699838046342
4299740219,672241,2025-02-03,2.459682364338459
4299740219,672241,2025-02-10,2.4596616334296035
4299740219,672241,2025-02-17,2.45963822924125
4299740219,672241,2025-02-24,2.459621058442412
4299740219,672241,2025-03-03,2.459611816680188
4391268112,672241,2024-11-25,0.3094492825970388
4391268112,672241,2024-12-02,0.3094469968545774
4391268112,672241,2024-12-09,0.30944547066631606
4391268112,672241,2024-12-16,0.3094452169232615
4391268112,672241,2024-12-23,0.30944630635665243
4391268112,672241,2024-12-30,0.309448315060195
4391268112,672241,2025-01-06,0.309450651767632
4391268112,672241,2025-01-13,0.3094527970610139
4391268112,672241,2025-01-20,0.30945439490001897
4391268112,672241,2025-01-27,0.3094552447592288
4391268112,672241,2025-02-03,0.30945447292309614
4391268112,672241,2025-02-10,0.3094530537742941
4391268112,672241,2025-02-17,0.30945110153398364
4391268112,672241,2025-02-24,0.3094489462755538
4391268112,672241,2025-03-03,0.309447724610987
4396560443,672241,2024-11-25,0.9387613049909446
4396560443,672241,2024-12-02,0.9663525956909489
4396560443,672241,2024-12-09,0.9936017926687273
4396560443,672241,2024-12-16,1.0205069087148226
4396560443,672241,2024-12-23,1.0470665783914648
4396560443,672241,2024-12-30,1.0732780147570844
4396560443,672241,2025-01-06,1.0991411590614644
4396560443,672241,2025-01-13,1.1246541729108255
4396560443,672241,2025-01-20,1.1498170332503854
4396560443,672241,2025-01-27,1.1746298743284056
4396560443,672241,2025-02-03,1.1990916272547025
4396560443,672241,2025-02-10,1.2232017096693315
4396560443,672241,2025-02-17,1.2469604900054263
4396560443,672241,2025-02-24,1.270368576537666
4396560443,672241,2025-03-03,1.2934262178089888
4475480724,672241,2024-11-25,9.280822406743264
4475480724,672241,2024-12-02,10.503105457072364
4475480724,672241,2024-12-09,11.713982796714308
4475480724,672241,2024-12-16,12.913469222446105
4475480724,672241,2024-12-23,14.101538449726783
4475480724,672241,2024-12-30,15.278192730258231
4475480724,672241,2025-01-06,16.44341867355125
4475480724,672241,2025-01-13,17.597213092735277
4475480724,672241,2025-01-20,18.739558704866894
4475480724,672241,2025-01-27,19.87045504286162
4475480724,672241,2025-02-03,20.98989816608441
4475480724,672241,2025-02-10,22.097884227779375
4475480724,672241,2025-02-17,23.194431888232796
4475480724,672241,2025-02-24,24.279535830984607
4475480724,672241,2025-03-03,25.353201597684723
4475481627,672241,2024-11-25,0.16148936567201422
4475481627,672241,2024-12-02,0.16934393114034985
4475481627,672241,2024-12-09,0.17713487533598954
4475481627,672241,2024-12-16,0.18486223284531977
4475481627,672241,2024-12-23,0.19252602054481383
4475481627,672241,2024-12-30,0.2001262431834384
4475481627,672241,2025-01-06,0.20766287674962694
4475481627,672241,2025-01-13,0.2151359049327902
4475481627,672241,2025-01-20,0.22254530365529512
4475481627,672241,2025-01-27,0.2298910348059547
4475481627,672241,2025-02-03,0.23717307034361929
4475481627,672241,2025-02-10,0.2443913825337671
4475481627,672241,2025-02-17,0.25154593652777263
4475481627,672241,2025-02-24,0.2586367059589936
4475481627,672241,2025-03-03,0.2656636538651153
4475482043,672241,2024-11-25,0.042766415344976313
4475482043,672241,2024-12-02,0.04504793750974141
4475482043,672241,2024-12-09,0.047306831751467264
4475482043,672241,2024-12-16,0.04954274662242655
4475482043,672241,2024-12-23,0.051755382272721445
4475482043,672241,2024-12-30,0.05394449390309872
4475482043,672241,2025-01-06,0.05610988464700153
4475482043,672241,2025-01-13,0.05825139994051676
4475482043,672241,2025-01-20,0.06036891399874025
4475482043,672241,2025-01-27,0.0624623401205846
4475482043,672241,2025-02-03,0.06453161842755095
4475482043,672241,2025-02-10,0.06657670427374696
4475482043,672241,2025-02-17,0.06859757351760774
4475482043,672241,2025-02-24,0.07059421904973959
4475482043,672241,2025-03-03,0.07256663947354466
4486038235,672241,2024-11-25,0.8994995263367562
4486038235,672241,2024-12-02,0.9625232612300745
4486038235,672241,2024-12-09,1.0249571264539064
4486038235,672241,2024-12-16,1.0868009920380932
4486038235,672241,2024-12-23,1.1480548679127909
4486038235,672241,2024-12-30,1.2087188331533527
4486038235,672241,2025-01-06,1.2687930082823229
4486038235,672241,2025-01-13,1.3282775340250415
4486038235,672241,2025-01-20,1.3871725495485738
4486038235,672241,2025-01-27,1.4454781554890936
4486038235,672241,2025-02-03,1.503194406641268
4486038235,672241,2025-02-10,1.5603213449427955
4486038235,672241,2025-02-17,1.6168589515411733
4486038235,672241,2025-02-24,1.6728071829428157
4486038235,672241,2025-03-03,1.728165931587195
4486038328,672241,2024-11-25,0.687104026210847
4486038328,672241,2024-12-02,0.7425823421665984
4486038328,672241,2024-12-09,0.7975492061104399
4486038328,672241,2024-12-16,0.8520038566792663
4486038328,672241,2024-12-23,0.9059458743934223
4486038328,672241,2024-12-30,0.9593750413006017
4486038328,672241,2025-01-06,1.0122912128112054
4486038328,672241,2025-01-13,1.0646943336948969
4486038328,672241,2025-01-20,1.116584329871871
4486038328,672241,2025-01-27,1.1679611718723615
4486038328,672241,2025-02-03,1.2188248038742389
4486038328,672241,2025-02-10,1.2691751883132607
4486038328,672241,2025-02-17,1.3190122645571722
4486038328,672241,2025-02-24,1.3683360049344628
4486038328,672241,2025-03-03,1.4171463876883388
4486038387,672241,2024-11-25,0.7874671848758509
4486038387,672241,2024-12-02,0.7874772732184255
4486038387,672241,2024-12-09,0.7874661660212933
4486038387,672241,2024-12-16,0.7874539408308243
4486038387,672241,2024-12-23,0.7874432555441864
4486038387,672241,2024-12-30,0.7874339862279399
4486038387,672241,2025-01-06,0.7874162480589694
4486038387,672241,2025-01-13,0.7874049315113558
4486038387,672241,2025-01-20,0.7873916808027127
4486038387,672241,2025-01-27,0.7873812087155386
4486038387,672241,2025-02-03,0.7873805666032724
4486038387,672241,2025-02-10,0.7873866500397221
4486038387,672241,2025-02-17,0.7873901226798262
4486038387,672241,2025-02-24,0.7873880323875181
4486038387,672241,2025-03-03,0.7873813958317756
4636511797,672241,2024-11-25,0.0
4636511797,672241,2024-12-02,0.0
4636511797,672241,2024-12-09,0.0
4636511797,672241,2024-12-16,0.0
4636511797,672241,2024-12-23,0.0
4636511797,672241,2024-12-30,0.0
4636511797,672241,2025-01-06,0.0
4636511797,672241,2025-01-13,0.0
4636511797,672241,2025-01-20,0.0
4636511797,672241,2025-01-27,0.0
4636511797,672241,2025-02-03,0.0
4636511797,672241,2025-02-10,0.0
4636511797,672241,2025-02-17,0.0
4636511797,672241,2025-02-24,0.0
4636511797,672241,2025-03-03,0.0
4709870548,672241,2024-11-25,0.0
4709870548,672241,2024-12-02,0.0
4709870548,672241,2024-12-09,0.0
4709870548,672241,2024-12-16,0.0
4709870548,672241,2024-12-23,0.0
4709870548,672241,2024-12-30,0.0
4709870548,672241,2025-01-06,0.0
4709870548,672241,2025-01-13,0.0
4709870548,672241,2025-01-20,0.0
4709870548,672241,2025-01-27,0.0
4709870548,672241,2025-02-03,0.0
4709870548,672241,2025-02-10,0.0
4709870548,672241,2025-02-17,0.0
4709870548,672241,2025-02-24,0.0
4709870548,672241,2025-03-03,0.0
4723833696,672241,2024-11-25,5.051503257174149
4723833696,672241,2024-12-02,2.551643664950004
4723833696,672241,2024-12-09,1.0516882629733306
4723833696,672241,2024-12-16,3.55169592388962
4723833696,672241,2024-12-23,2.0514401200398122
4723833696,672241,2024-12-30,3.051289030618548
4723833696,672241,2025-01-06,3.5510987597260724
4723833696,672241,2025-01-13,5.0510884550644395
4723833696,672241,2025-01-20,2.5507487986592126
4723833696,672241,2025-01-27,2.550816102458654
4723833696,672241,2025-02-03,5.050955888118183
4723833696,672241,2025-02-10,2.550556678414609
4723833696,672241,2025-02-17,2.5506924666496475
4723833696,672241,2025-02-24,2.050565218141013
4723833696,672241,2025-03-03,2.0505591573760498
4723910471,672241,2024-11-25,2.5877561470266857
4723910471,672241,2024-12-02,0.6261655451157775
4723910471,672241,2024-12-09,1.6639616052890096
4723910471,672241,2024-12-16,0.7011693507223763
4723910471,672241,2024-12-23,1.7378108821575653
4723910471,672241,2024-12-30,0.7739203723165409
4723910471,672241,2025-01-06,0.8094565037709013
4723910471,672241,2025-01-13,1.8444218250828412
4723910471,672241,2025-01-20,0.37886493147752964
4723910471,672241,2025-01-27,2.412707619744511
4723910471,672241,2025-02-03,0.44605190070023704
4723910471,672241,2025-02-10,0.4788161315407591
